database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
neo4j,point_lookup,86,9803439,54.273,True,,,read
neo4j,point_lookup,87,9804298,52.5965,True,,,read
neo4j,point_lookup,88,9804313,51.5653,True,,,read
neo4j,point_lookup,89,9804343,55.3981,True,,,read
neo4j,point_lookup,90,9805465,55.2118,True,,,read
neo4j,point_lookup,91,9809529,53.6811,True,,,read
neo4j,point_lookup,92,9810418,54.5432,True,,,read
neo4j,point_lookup,93,9811432,53.8574,True,,,read
neo4j,point_lookup,94,9811469,54.5534,True,,,read
neo4j,point_lookup,95,9812342,53.8525,True,,,read
neo4j,point_lookup,96,9906506,55.4902,True,,,read
neo4j,point_lookup,97,9907534,53.8919,True,,,read
neo4j,point_lookup,98,9909234,52.6126,True,,,read
neo4j,point_lookup,99,9909512,57.0241,True,,,read
neo4j,filtered_lookup,0,2106,56.7674,True,,,read
neo4j,filtered_lookup,1,6114,57.3329,True,,,read
neo4j,filtered_lookup,2,6217,56.5905,True,,,read
neo4j,filtered_lookup,3,7077,55.0732,True,,,read
neo4j,filtered_lookup,4,7211,58.3049,True,,,read
neo4j,filtered_lookup,5,7232,57.5276,True,,,read
neo4j,filtered_lookup,6,9292,56.3085,True,,,read
neo4j,filtered_lookup,7,10094,57.7463,True,,,read
neo4j,filtered_lookup,8,10180,56.9655,True,,,read
neo4j,filtered_lookup,9,12020,56.1486,True,,,read
neo4j,filtered_lookup,10,101328,57.2565,True,,,read
neo4j,filtered_lookup,11,102194,57.1967,True,,,read
neo4j,filtered_lookup,12,102318,55.5141,True,,,read
neo4j,filtered_lookup,13,104122,55.9909,True,,,read
neo4j,filtered_lookup,14,104187,58.6864,True,,,read
neo4j,filtered_lookup,15,105349,56.3118,True,,,read
neo4j,filtered_lookup,16,106261,55.8472,True,,,read
neo4j,filtered_lookup,17,107028,56.5601,True,,,read
neo4j,filtered_lookup,18,107093,57.1437,True,,,read
neo4j,filtered_lookup,19,107295,57.6179,True,,,read
neo4j,filtered_lookup,20,108250,57.5344,True,,,read
neo4j,filtered_lookup,21,109054,57.087,True,,,read
neo4j,filtered_lookup,22,109073,58.4308,True,,,read
neo4j,filtered_lookup,23,110264,57.8938,True,,,read
neo4j,filtered_lookup,24,110376,56.1201,True,,,read
neo4j,filtered_lookup,25,201053,58.7861,True,,,read
neo4j,filtered_lookup,26,204096,58.2424,True,,,read
neo4j,filtered_lookup,27,204176,58.9356,True,,,read
neo4j,filtered_lookup,28,204182,56.7544,True,,,read
neo4j,filtered_lookup,29,205038,56.405,True,,,read
neo4j,filtered_lookup,30,207048,57.7381,True,,,read
neo4j,filtered_lookup,31,207227,58.3091,True,,,read
neo4j,filtered_lookup,32,208138,56.8841,True,,,read
neo4j,filtered_lookup,33,208159,56.9378,True,,,read
neo4j,filtered_lookup,34,209058,57.4918,True,,,read
neo4j,filtered_lookup,35,209108,57.8773,True,,,read
neo4j,filtered_lookup,36,210254,57.3089,True,,,read
neo4j,filtered_lookup,37,302080,57.018,True,,,read
neo4j,filtered_lookup,38,9208245,58.2131,True,,,read
neo4j,filtered_lookup,39,9304275,57.0226,True,,,read
neo4j,filtered_lookup,40,9305258,58.0801,True,,,read
neo4j,filtered_lookup,41,9306241,56.2541,True,,,read
neo4j,filtered_lookup,42,9307320,57.3985,True,,,read
neo4j,filtered_lookup,43,9309220,58.9569,True,,,read
neo4j,filtered_lookup,44,9309273,60.4613,True,,,read
neo4j,filtered_lookup,45,9309293,57.8861,True,,,read
neo4j,filtered_lookup,46,9310213,56.0249,True,,,read
neo4j,filtered_lookup,47,9311240,57.021,True,,,read
neo4j,filtered_lookup,48,9401244,58.6517,True,,,read
neo4j,filtered_lookup,49,9401326,59.2308,True,,,read
neo4j,filtered_lookup,50,9403260,58.9628,True,,,read
neo4j,filtered_lookup,51,9403269,57.9344,True,,,read
neo4j,filtered_lookup,52,9407272,56.4806,True,,,read
neo4j,filtered_lookup,53,9407278,55.2099,True,,,read
neo4j,filtered_lookup,54,9407401,57.2743,True,,,read
neo4j,filtered_lookup,55,9501227,55.2646,True,,,read
neo4j,filtered_lookup,56,9501350,57.3384,True,,,read
neo4j,filtered_lookup,57,9501376,58.0946,True,,,read
neo4j,filtered_lookup,58,9502306,57.3454,True,,,read
neo4j,filtered_lookup,59,9502360,58.0588,True,,,read
neo4j,filtered_lookup,60,9503294,56.1212,True,,,read
neo4j,filtered_lookup,61,9504347,58.3291,True,,,read
neo4j,filtered_lookup,62,9505303,59.8342,True,,,read
neo4j,filtered_lookup,63,9505310,58.0374,True,,,read
neo4j,filtered_lookup,64,9505324,56.4806,True,,,read
neo4j,filtered_lookup,65,9508299,58.0592,True,,,read
neo4j,filtered_lookup,66,9509349,56.8397,True,,,read
neo4j,filtered_lookup,67,9603367,57.6444,True,,,read
neo4j,filtered_lookup,68,9603420,59.1529,True,,,read
neo4j,filtered_lookup,69,9606252,55.613,True,,,read
neo4j,filtered_lookup,70,9609217,57.2999,True,,,read
neo4j,filtered_lookup,71,9609470,58.1172,True,,,read
neo4j,filtered_lookup,72,9610393,56.2579,True,,,read
neo4j,filtered_lookup,73,9701246,57.7085,True,,,read
neo4j,filtered_lookup,74,9702270,58.3191,True,,,read
neo4j,filtered_lookup,75,9703209,57.9707,True,,,read
neo4j,filtered_lookup,76,9703232,55.6846,True,,,read
neo4j,filtered_lookup,77,9703423,57.3708,True,,,read
neo4j,filtered_lookup,78,9705262,58.1221,True,,,read
neo4j,filtered_lookup,79,9706541,57.3981,True,,,read
neo4j,filtered_lookup,80,9707250,57.2073,True,,,read
neo4j,filtered_lookup,81,9707282,57.9987,True,,,read
neo4j,filtered_lookup,82,9707295,59.5018,True,,,read
neo4j,filtered_lookup,83,9710376,57.6825,True,,,read
neo4j,filtered_lookup,84,9711261,58.2024,True,,,read
neo4j,filtered_lookup,85,9711379,58.2355,True,,,read
neo4j,filtered_lookup,86,9803439,56.745,True,,,read
neo4j,filtered_lookup,87,9804298,56.5785,True,,,read
neo4j,filtered_lookup,88,9804313,58.9082,True,,,read
neo4j,filtered_lookup,89,9804343,59.4132,True,,,read
neo4j,filtered_lookup,90,9805465,57.1341,True,,,read
neo4j,filtered_lookup,91,9809529,58.3439,True,,,read
neo4j,filtered_lookup,92,9810418,59.6832,True,,,read
neo4j,filtered_lookup,93,9811432,58.4627,True,,,read
neo4j,filtered_lookup,94,9811469,58.1655,True,,,read
neo4j,filtered_lookup,95,9812342,59.4162,True,,,read
neo4j,filtered_lookup,96,9906506,57.1275,True,,,read
neo4j,filtered_lookup,97,9907534,56.99,True,,,read
neo4j,filtered_lookup,98,9909234,56.8992,True,,,read
neo4j,filtered_lookup,99,9909512,58.1779,True,,,read
neo4j,aggregation,0,,113.7364,True,,,read
neo4j,aggregation,1,,103.0922,True,,,read
neo4j,aggregation,2,,114.4601,True,,,read
neo4j,aggregation,3,,113.3813,True,,,read
neo4j,aggregation,4,,104.8432,True,,,read
neo4j,aggregation,5,,103.7473,True,,,read
neo4j,aggregation,6,,105.2873,True,,,read
