database,workload,iteration,start_node,latency_ms,success,error,concurrency,op_type
falkordb,filtered_lookup,21,109054,28.0845,True,,,read
falkordb,filtered_lookup,22,109073,29.8262,True,,,read
falkordb,filtered_lookup,23,110264,28.0828,True,,,read
falkordb,filtered_lookup,24,110376,29.6781,True,,,read
falkordb,filtered_lookup,25,201053,27.3548,True,,,read
falkordb,filtered_lookup,26,204096,27.2065,True,,,read
falkordb,filtered_lookup,27,204176,27.5254,True,,,read
falkordb,filtered_lookup,28,204182,29.4427,True,,,read
falkordb,filtered_lookup,29,205038,29.6609,True,,,read
falkordb,filtered_lookup,30,207048,27.3799,True,,,read
falkordb,filtered_lookup,31,207227,28.8066,True,,,read
falkordb,filtered_lookup,32,208138,28.8588,True,,,read
falkordb,filtered_lookup,33,208159,28.5011,True,,,read
falkordb,filtered_lookup,34,209058,29.0927,True,,,read
falkordb,filtered_lookup,35,209108,28.1077,True,,,read
falkordb,filtered_lookup,36,210254,29.9488,True,,,read
falkordb,filtered_lookup,37,302080,27.6467,True,,,read
falkordb,filtered_lookup,38,9208245,29.9248,True,,,read
falkordb,filtered_lookup,39,9304275,28.396,True,,,read
falkordb,filtered_lookup,40,9305258,30.0751,True,,,read
falkordb,filtered_lookup,41,9306241,29.1576,True,,,read
falkordb,filtered_lookup,42,9307320,29.4963,True,,,read
falkordb,filtered_lookup,43,9309220,27.5482,True,,,read
falkordb,filtered_lookup,44,9309273,31.3979,True,,,read
falkordb,filtered_lookup,45,9309293,29.3102,True,,,read
falkordb,filtered_lookup,46,9310213,28.4856,True,,,read
falkordb,filtered_lookup,47,9311240,32.5034,True,,,read
falkordb,filtered_lookup,48,9401244,27.8223,True,,,read
falkordb,filtered_lookup,49,9401326,29.0829,True,,,read
falkordb,filtered_lookup,50,9403260,27.9822,True,,,read
falkordb,filtered_lookup,51,9403269,28.15,True,,,read
falkordb,filtered_lookup,52,9407272,28.4138,True,,,read
falkordb,filtered_lookup,53,9407278,27.5446,True,,,read
falkordb,filtered_lookup,54,9407401,28.2525,True,,,read
falkordb,filtered_lookup,55,9501227,28.0292,True,,,read
falkordb,filtered_lookup,56,9501350,28.3272,True,,,read
falkordb,filtered_lookup,57,9501376,27.8931,True,,,read
falkordb,filtered_lookup,58,9502306,28.262,True,,,read
falkordb,filtered_lookup,59,9502360,28.0788,True,,,read
falkordb,filtered_lookup,60,9503294,28.6211,True,,,read
falkordb,filtered_lookup,61,9504347,28.7973,True,,,read
falkordb,filtered_lookup,62,9505303,30.3799,True,,,read
falkordb,filtered_lookup,63,9505310,27.3572,True,,,read
falkordb,filtered_lookup,64,9505324,28.2539,True,,,read
falkordb,filtered_lookup,65,9508299,28.6183,True,,,read
falkordb,filtered_lookup,66,9509349,29.2228,True,,,read
falkordb,filtered_lookup,67,9603367,28.5587,True,,,read
falkordb,filtered_lookup,68,9603420,28.2226,True,,,read
falkordb,filtered_lookup,69,9606252,28.791,True,,,read
falkordb,filtered_lookup,70,9609217,28.9077,True,,,read
falkordb,filtered_lookup,71,9609470,29.3334,True,,,read
falkordb,filtered_lookup,72,9610393,28.356,True,,,read
falkordb,filtered_lookup,73,9701246,29.0543,True,,,read
falkordb,filtered_lookup,74,9702270,28.312,True,,,read
falkordb,filtered_lookup,75,9703209,28.7326,True,,,read
falkordb,filtered_lookup,76,9703232,28.8733,True,,,read
falkordb,filtered_lookup,77,9703423,27.8549,True,,,read
falkordb,filtered_lookup,78,9705262,29.3743,True,,,read
falkordb,filtered_lookup,79,9706541,28.3754,True,,,read
falkordb,filtered_lookup,80,9707250,30.5503,True,,,read
falkordb,filtered_lookup,81,9707282,29.6671,True,,,read
falkordb,filtered_lookup,82,9707295,29.1397,True,,,read
falkordb,filtered_lookup,83,9710376,28.4846,True,,,read
falkordb,filtered_lookup,84,9711261,28.2023,True,,,read
falkordb,filtered_lookup,85,9711379,29.5704,True,,,read
falkordb,filtered_lookup,86,9803439,29.7103,True,,,read
falkordb,filtered_lookup,87,9804298,27.35,True,,,read
falkordb,filtered_lookup,88,9804313,31.0011,True,,,read
falkordb,filtered_lookup,89,9804343,28.4236,True,,,read
falkordb,filtered_lookup,90,9805465,28.9878,True,,,read
falkordb,filtered_lookup,91,9809529,28.6904,True,,,read
falkordb,filtered_lookup,92,9810418,28.5636,True,,,read
falkordb,filtered_lookup,93,9811432,28.4441,True,,,read
falkordb,filtered_lookup,94,9811469,29.9782,True,,,read
falkordb,filtered_lookup,95,9812342,27.4913,True,,,read
falkordb,filtered_lookup,96,9906506,31.7947,True,,,read
falkordb,filtered_lookup,97,9907534,30.5485,True,,,read
falkordb,filtered_lookup,98,9909234,28.7847,True,,,read
falkordb,filtered_lookup,99,9909512,29.3268,True,,,read
falkordb,aggregation,0,,412.7596,True,,,read
falkordb,aggregation,1,,411.1329,True,,,read
falkordb,aggregation,2,,402.5146,True,,,read
falkordb,aggregation,3,,400.0187,True,,,read
falkordb,aggregation,4,,419.2264,True,,,read
falkordb,aggregation,5,,456.4193,True,,,read
falkordb,aggregation,6,,408.5342,True,,,read
